segment_id,county
NM313M_0.000_0.132,Bernalillo
NM313M_8.161_8.297,Sandoval
NM313P_0.000_0.721,Bernalillo
NM313P_0.721_17.387,Sandoval
NM314M_0.000_7.109,Valencia
NM314M_18.375_18.563,Bernalillo
NM314P_0.000_12.564,Valencia
NM314P_12.564_18.563,Bernalillo
NM315P_0.000_0.490,Sandoval
NM317P_0.000_1.261,Bernalillo
NM31P_0.000_22.620,Eddy
NM320P_0.000_2.099,Doña Ana
NM321P_0.000_4.604,Roosevelt
NM322P_0.000_3.149,Lea
NM325P_0.000_16.662,Union
NM327P_0.000_0.572,Bernalillo
NM329P_0.000_1.880,San Miguel
NM32P_0.000_41.322,Catron
NM330P_0.000_20.361,Roosevelt
NM333M_0.000_0.304,Bernalillo
NM333M_1.851_4.241,Bernalillo
NM333P_0.000_16.430,Bernalillo
NM333P_16.430_23.004,Santa Fe
NM333P_23.004_27.728,Torrance
NM337P_0.000_8.370,Torrance
NM337P_8.370_29.229,Bernalillo
NM338P_0.000_24.297,Hidalgo
NM341P_0.000_3.320,Rio Arriba
NM344P_0.000_17.483,Santa Fe
NM346P_0.000_2.685,Valencia
NM347M_0.000_7.142,Sandoval
NM347P_0.000_7.142,Sandoval
NM348P_0.000_6.103,Curry
NM348P_6.103_7.002,Roosevelt
NM349P_0.000_8.505,Lincoln
NM34P_0.000_15.333,San Miguel
NM355P_0.000_1.057,Eddy
NM356P_0.000_4.952,Grant
NM357P_0.000_4.009,Eddy
NM359P_0.000_2.016,Doña Ana
NM35P_0.000_27.466,Grant
NM360P_0.000_25.021,Eddy
NM368P_0.000_17.510,Lincoln
NM369P_0.000_2.308,Rio Arriba
NM36P_0.000_19.675,Catron
NM36P_19.675_61.081,Cibola
NM36P_61.081_72.200,McKinley
NM370P_0.000_47.508,Union
NM371P_0.000_47.802,McKinley
NM371P_47.802_106.701,San Juan
NM372P_0.000_2.572,Doña Ana
NM373P_0.000_1.542,Doña Ana
NM374P_0.000_1.255,Doña Ana
NM377P_0.000_1.875,Luna
NM378P_0.000_3.436,Taos
NM37P_0.000_14.149,Lincoln
NM386P_0.000_4.825,San Miguel
NM386P_4.825_8.900,Guadalupe
NM38P_0.000_16.692,Taos
NM38P_16.692_29.254,Colfax
NM390P_0.000_4.281,Doña Ana
NM392P_0.000_15.808,Quay
NM395P_0.000_0.490,Lincoln
NM399M_0.000_0.301,Santa Fe
NM399P_0.000_0.623,Santa Fe
NM399P_0.623_3.200,Rio Arriba
NM39P_0.000_1.397,Quay
NM39P_1.397_51.019,Harding
NM39P_51.019_51.470,San Miguel
NM39P_51.470_87.300,Harding
NM39P_87.300_93.338,Colfax
NM3P_0.000_43.000,Torrance
NM3P_43.000_72.377,San Miguel
NM400P_0.000_10.663,McKinley
NM402P_0.000_9.611,Quay
NM402P_9.611_62.864,Union
NM404P_0.000_8.939,Doña Ana
NM406P_0.000_35.212,Union
NM408P_0.000_6.030,Socorro
NM409P_0.000_10.948,Chaves
NM410P_0.000_1.936,Union
NM411P_0.000_3.963,Union
NM412P_0.000_6.126,McKinley
NM412P_6.126_6.158,Cibola
NM414P_0.000_0.397,Taos
NM417P_0.000_4.858,Union
NM418P_0.000_14.050,Luna
NM419P_0.000_40.028,San Miguel
NM419P_40.028_47.342,Harding
NM41P_0.000_30.562,Torrance
NM41P_30.562_61.978,Santa Fe
NM420P_0.000_17.574,Harding
NM420P_17.574_30.465,Union
NM421P_0.000_8.103,Union
NM423M_0.000_10.986,Bernalillo
NM423P_0.000_10.986,Bernalillo
NM427P_0.000_3.888,Luna
NM42P_0.000_0.688,Lincoln
NM42P_0.688_35.536,Torrance
NM432P_0.000_1.366,San Miguel
NM433P_0.000_2.859,San Miguel
NM434P_0.000_23.309,Mora
NM434P_23.309_36.632,Colfax
NM435P_0.000_5.892,Catron
NM436P_0.000_2.996,Doña Ana
NM436P_2.996_3.526,Sierra
NM438P_0.000_3.529,Eddy
NM438P_3.529_10.013,Chaves
NM442P_0.000_21.353,Mora
NM445P_0.000_12.189,Colfax
NM446P_0.000_0.265,Mora
NM448M_0.000_1.275,Bernalillo
NM448P_0.000_1.284,Bernalillo
NM448P_1.284_7.656,Sandoval
NM450P_0.000_0.470,Mora
NM451P_0.000_0.926,Guadalupe
NM451P_0.926_3.081,San Miguel
NM453P_0.000_21.006,Union
NM455P_0.000_1.469,Union
NM456P_0.000_58.892,Union
NM457P_0.000_31.849,Lea
NM458P_0.000_12.052,Roosevelt
NM45M_8.109_23.085,Bernalillo
NM45P_0.000_22.904,Bernalillo
NM460M_0.000_0.172,Doña Ana
NM460M_0.198_0.279,Doña Ana
NM460M_1.574_1.849,Doña Ana
NM460P_0.000_3.657,Doña Ana
NM461P_0.000_0.512,Lincoln
NM462P_0.000_2.703,Lincoln
NM464P_0.000_14.306,Hidalgo
NM464P_14.306_21.808,Grant
NM466M_0.000_0.437,Santa Fe
NM466P_0.000_0.440,Santa Fe
NM467P_0.000_6.949,Roosevelt
NM467P_6.949_16.788,Curry
NM468P_0.000_2.140,Colfax
NM469P_0.000_3.007,Curry
NM469P_3.007_43.345,Quay
NM472P_0.000_11.974,Santa Fe
NM473P_0.000_0.555,Sandoval
NM475M_0.000_1.062,Santa Fe
NM475P_0.000_15.887,Santa Fe
NM478M_0.000_0.086,Doña Ana
NM478P_0.000_20.984,Doña Ana
NM47M_18.070_19.193,Valencia
NM47M_28.402_29.661,Valencia
NM47M_30.190_30.571,Valencia
NM47M_39.294_41.980,Bernalillo
NM47M_45.861_46.286,Bernalillo
NM47M_47.610_50.499,Bernalillo
NM47M_52.451_55.598,Bernalillo
NM47M_56.956_57.412,Bernalillo
NM47P_0.000_3.388,Socorro
NM47P_3.388_37.524,Valencia
NM47P_37.524_59.529,Bernalillo
NM480P_0.000_13.059,Roosevelt
NM483P_0.000_16.247,Lea
NM484P_0.000_0.933,San Miguel
NM485P_0.000_3.839,Sandoval
NM48P_0.000_22.133,Lincoln
NM494P_0.000_1.950,Hidalgo
NM498P_0.000_0.898,Doña Ana
NM4M_62.970_63.963,Los Alamos
NM4M_63.963_63.981,Santa Fe
NM4M_67.452_67.804,Santa Fe
NM4P_0.000_46.734,Sandoval
NM4P_46.734_64.043,Los Alamos
NM4P_64.043_67.809,Santa Fe
NM5001M_0.000_3.207,San Juan
NM5001P_0.000_3.204,San Juan
NM500M_0.000_11.834,Bernalillo
NM500P_0.000_11.822,Bernalillo
NM501M_4.968_5.227,Los Alamos
NM501P_0.000_5.513,Los Alamos
NM502M_0.000_4.150,Los Alamos
NM502M_4.150_18.220,Santa Fe
NM502P_0.000_4.146,Los Alamos
NM502P_4.146_18.202,Santa Fe
NM503P_0.000_14.341,Santa Fe
NM503P_14.341_14.545,Rio Arriba
NM505P_0.000_12.003,Colfax
NM506P_0.000_31.862,Otero
NM508P_0.000_17.222,Lea
NM509P_0.000_35.554,McKinley
NM50P_0.000_3.419,Santa Fe
NM50P_3.419_5.991,San Miguel
NM511P_0.000_12.925,San Juan
NM511P_12.925_13.229,Rio Arriba
NM511P_13.229_32.205,San Juan
NM512P_0.000_7.418,Rio Arriba
NM513P_0.000_0.709,Torrance
NM514P_0.000_1.478,Rio Arriba
NM515P_0.000_1.868,Taos
NM516M_0.000_13.792,San Juan
NM516P_0.000_13.799,San Juan
NM518P_0.000_16.704,San Miguel
NM518P_16.704_42.668,Mora
NM518P_42.668_72.824,Taos
NM519P_0.000_14.974,Rio Arriba
NM51P_0.000_15.959,Sierra
NM522P_0.000_41.007,Taos
NM523P_0.000_6.255,Curry
NM524P_0.000_8.488,Eddy
NM525P_0.000_3.904,Socorro
NM526P_0.000_6.258,Colfax
NM527P_0.000_16.891,Rio Arriba
NM528M_0.000_3.804,Bernalillo
NM528M_3.804_13.380,Sandoval
NM528P_0.000_3.774,Bernalillo
NM528P_3.774_13.380,Sandoval
NM529P_0.000_3.882,Eddy
NM529P_3.882_31.153,Lea
NM52P_0.000_38.198,Sierra
NM52P_38.198_87.905,Socorro
NM531P_0.000_3.174,Rio Arriba
NM532P_0.000_11.998,Lincoln
NM533P_0.000_0.792,Hidalgo
NM536P_0.000_8.726,Bernalillo
NM536P_8.726_8.773,Sandoval
NM536P_8.773_13.372,Bernalillo
NM537P_0.000_4.967,Sandoval
NM537P_4.967_55.579,Rio Arriba
NM538P_0.000_1.512,Union
NM539P_0.000_1.861,Rio Arriba
NM539P_1.861_4.802,San Juan
NM539P_4.802_5.220,Rio Arriba
NM539P_5.220_5.776,San Juan
NM53M_85.511_86.021,Cibola
NM53P_0.000_35.597,McKinley
NM53P_35.597_86.021,Cibola
NM540P_0.000_9.355,Quay
NM542P_0.000_15.062,Torrance
NM546P_0.000_0.722,Sierra
NM547P_0.000_13.171,Cibola
NM549M_0.000_4.204,Luna
NM549P_0.000_25.160,Luna
NM549P_25.160_31.372,Doña Ana
NM551P_0.000_6.430,Union
NM552P_0.000_1.673,Quay
NM554P_0.000_21.054,Rio Arriba
NM555P_0.000_31.819,Colfax
NM556M_0.000_0.095,Bernalillo
NM556M_0.361_0.546,Bernalillo
NM556M_1.446_3.248,Bernalillo
NM556M_6.893_15.438,Bernalillo
NM556P_0.000_15.396,Bernalillo
NM55P_0.000_10.669,Lincoln
NM55P_10.669_30.884,Socorro
NM55P_30.884_97.051,Torrance
NM562P_0.000_19.538,Union
NM563P_0.000_1.126,Taos
NM564M_0.000_0.173,McKinley
NM564P_0.000_3.287,McKinley
NM566P_0.000_11.623,McKinley
NM567P_0.000_11.659,Taos
NM568P_0.000_1.238,Cibola
NM569P_0.000_10.242,Colfax
NM569P_10.242_14.838,Mora
NM570P_0.000_6.124,Taos
NM571P_0.000_1.911,Rio Arriba
NM572P_0.000_0.775,Rio Arriba
NM573P_0.000_2.307,Rio Arriba
NM574P_0.000_14.044,San Juan
NM575P_0.000_7.882,San Juan
NM576P_0.000_1.140,Rio Arriba
NM578P_0.000_6.434,Taos
NM57P_0.000_21.788,San Juan
NM580P_0.000_2.058,Rio Arriba
NM581P_0.000_0.644,Rio Arriba
NM583P_0.000_0.887,Santa Fe
NM583P_0.887_1.969,Rio Arriba
NM584P_0.000_1.279,Rio Arriba
NM585P_0.000_2.191,Taos
NM58P_0.000_19.045,Colfax
NM592P_0.000_5.206,Santa Fe
NM595P_0.000_25.277,Rio Arriba
NM597P_0.000_0.410,San Juan
NM599M_0.000_13.772,Santa Fe
NM599P_0.000_13.772,Santa Fe
NM59P_0.000_3.221,Sierra
NM59P_3.221_8.036,Catron
NM59P_8.036_22.614,Sierra
NM59P_22.614_31.047,Catron
NM601P_0.000_27.033,Catron
NM602M_29.014_29.559,McKinley
NM602M_30.091_30.716,McKinley
NM602P_0.000_30.716,McKinley
NM603P_0.000_22.845,Catron
NM605P_0.000_9.343,Cibola
NM605P_9.343_16.411,McKinley
NM605P_16.411_22.255,Cibola
NM606P_0.000_1.252,Cibola
NM608M_0.069_1.984,McKinley
NM608P_0.000_1.984,McKinley
NM609M_0.000_2.308,McKinley
NM609P_0.000_2.308,McKinley
NM610P_0.000_2.017,McKinley
NM612P_0.000_9.033,McKinley
NM615M_0.000_0.475,Cibola
NM615P_0.000_0.475,Cibola
NM61P_0.000_6.854,Grant
NM61P_6.854_9.070,Luna
NM61P_9.070_24.999,Grant
NM63P_0.000_24.756,San Miguel
NM6563P_0.000_15.044,Otero
NM65P_0.000_15.671,San Miguel
NM68M_0.000_0.053,Rio Arriba
NM68M_0.053_0.061,Santa Fe
NM68M_0.061_0.662,Rio Arriba
NM68M_0.662_1.053,Santa Fe
NM68M_1.053_14.806,Rio Arriba
NM68M_41.876_41.884,Taos
NM68P_0.000_0.646,Rio Arriba
NM68P_0.646_1.041,Santa Fe
NM68P_1.041_24.236,Rio Arriba
NM68P_24.236_45.458,Taos
NM6M_31.684_33.493,Valencia
NM6M_34.325_34.472,Valencia
NM6M_35.266_35.614,Valencia
NM6M_36.351_36.451,Valencia
NM6P_0.000_1.913,Cibola
NM6P_1.913_36.459,Valencia
NM72P_0.000_30.016,Colfax
NM72P_30.016_35.736,Union
NM73P_0.000_2.637,Taos
NM74P_0.000_4.392,Rio Arriba
NM75P_0.000_5.149,Rio Arriba
NM75P_5.149_20.518,Taos
NM76P_0.000_5.381,Santa Fe
NM76P_5.381_23.811,Rio Arriba
NM76P_23.811_29.647,Taos
NM77P_0.000_12.555,Curry
NM78P_0.000_15.233,Grant
NM7P_0.000_7.298,Eddy
NM80P_0.000_32.340,Hidalgo
NM81P_0.000_40.910,Hidalgo
NM81P_40.910_45.033,Grant
NM83P_0.000_12.921,Lea
NM88P_0.000_21.528,Roosevelt
NM89P_0.000_3.189,Quay
NM89P_3.189_13.885,Roosevelt
NM89P_13.885_19.832,Curry
NM8P_0.000_15.705,Lea
NM90M_31.215_41.792,Grant
NM90P_0.000_13.060,Hidalgo
NM90P_13.060_42.601,Grant
NM91P_0.000_12.597,Guadalupe
NM92P_0.000_10.687,Hidalgo
NM93P_0.000_16.334,Quay
NM94P_0.000_9.516,San Miguel
NM94P_9.516_18.414,Mora
NM95P_0.000_14.037,Rio Arriba
NM96P_0.000_11.366,Sandoval
NM96P_11.366_48.959,Rio Arriba
NM97P_0.000_9.544,Mora
NM9P_0.000_30.706,Hidalgo
NM9P_30.706_50.676,Grant
NM9P_50.676_109.274,Luna
US160M_0.000_0.870,San Juan
US160P_0.000_0.872,San Juan
US180M_110.281_141.236,Grant
US180M_141.236_163.682,Luna
US180P_0.000_60.168,Catron
US180P_60.168_141.234,Grant
US180P_141.234_163.675,Luna
US285M_0.000_31.310,Eddy
US285M_33.262_78.455,Eddy
US285M_78.455_112.772,Chaves
US285M_120.172_159.632,Chaves
US285M_159.632_166.877,De Baca
US285M_166.877_167.898,Chaves
US285M_167.898_178.389,De Baca
US285M_178.389_188.512,Lincoln
US285M_188.512_209.516,Guadalupe
US285M_227.608_256.847,Torrance
US285M_256.847_261.214,San Miguel
US285M_261.214_295.796,Santa Fe
US285M_340.517_356.249,Rio Arriba
US285M_356.249_385.227,Taos
US285M_385.227_386.313,Rio Arriba
US285M_386.313_389.846,Taos
US285M_389.846_399.475,Rio Arriba
US285M_399.475_412.511,Taos
US285P_0.000_31.310,Eddy
US285P_33.262_78.445,Eddy
US285P_78.445_112.772,Chaves
US285P_120.172_159.620,Chaves
US285P_159.620_166.899,De Baca
US285P_166.899_167.891,Chaves
US285P_167.891_178.420,De Baca
US285P_178.420_188.504,Lincoln
US285P_188.504_209.516,Guadalupe
US285P_227.608_256.842,Torrance
US285P_256.842_261.210,San Miguel
US285P_261.210_295.797,Santa Fe
US285P_340.517_356.249,Rio Arriba
US285P_356.249_385.227,Taos
US285P_385.227_386.313,Rio Arriba
US285P_386.313_389.843,Taos
US285P_389.843_399.474,Rio Arriba
US285P_399.474_412.511,Taos
US380M_151.097_153.684,Chaves
US380M_225.806_228.531,Lea
US380P_0.000_51.696,Socorro
US380P_51.696_107.533,Lincoln
US380P_151.097_201.460,Chaves
US380P_201.460_241.926,Lea
US491M_0.000_36.994,McKinley
US491M_36.994_91.321,San Juan
US491M_92.188_107.466,San Juan
US491P_0.000_37.040,McKinley
US491P_37.040_91.319,San Juan
US491P_92.177_107.464,San Juan
US54M_0.000_101.732,Otero
US54M_101.732_171.499,Lincoln
US54M_171.499_196.505,Torrance
US54M_196.505_243.261,Guadalupe
US54M_302.964_356.007,Quay
US54P_0.000_101.667,Otero
US54P_101.667_171.387,Lincoln
US54P_171.387_196.377,Torrance
US54P_196.377_243.101,Guadalupe
US54P_302.964_356.007,Quay
US550M_0.000_98.716,Sandoval
US550M_98.716_107.602,Rio Arriba
US550M_107.602_151.687,San Juan
US550M_152.001_174.862,San Juan
US550P_0.000_98.707,Sandoval
US550P_98.707_107.610,Rio Arriba
US550P_107.610_151.687,San Juan
US550P_152.001_174.862,San Juan
US56M_0.000_33.653,Colfax
US56M_33.653_94.025,Union
US56P_0.000_33.677,Colfax
US56P_33.677_94.063,Union
US60M_0.000_84.756,Catron
US60M_84.756_139.065,Socorro
US60M_252.993_263.528,Torrance
US60M_263.528_267.164,Guadalupe
US60M_326.193_345.178,De Baca
US60M_345.178_357.462,Roosevelt
US60M_357.462_397.526,Curry
US60P_0.000_84.763,Catron
US60P_84.763_139.065,Socorro
US60P_165.493_191.991,Socorro
US60P_191.991_263.538,Torrance
US60P_263.538_267.164,Guadalupe
US60P_271.779_288.856,Guadalupe
US60P_288.856_345.203,De Baca
US60P_345.203_357.492,Roosevelt
US60P_357.492_397.526,Curry
US62M_0.000_62.510,Eddy
US62M_62.510_109.710,Lea
US62P_0.000_62.498,Eddy
US62P_62.498_109.710,Lea
US64M_21.971_64.397,San Juan
US64M_348.008_375.195,Colfax
US64M_375.195_429.691,Union
US64P_0.000_86.339,San Juan
US64P_86.339_221.383,Rio Arriba
US64P_221.383_271.785,Taos
US64P_271.785_343.363,Colfax
US64P_348.006_375.202,Colfax
US64P_375.202_429.685,Union
US70M_141.581_178.054,Doña Ana
US70M_178.054_213.309,Otero
US70M_228.518_259.789,Otero
US70M_259.789_311.122,Lincoln
US70M_311.122_383.589,Chaves
US70M_383.589_433.261,Roosevelt
US70M_433.261_439.856,Curry
US70M_448.584_448.627,Curry
US70P_0.000_29.330,Hidalgo
US70P_141.581_178.050,Doña Ana
US70P_178.050_213.309,Otero
US70P_228.518_259.767,Otero
US70P_259.767_311.096,Lincoln
US70P_311.096_383.612,Chaves
US70P_383.612_433.267,Roosevelt
US70P_433.267_439.856,Curry
US70P_448.584_448.627,Curry
US82M_0.000_0.184,Otero
US82M_106.438_106.864,Eddy
US82M_172.126_174.915,Lea
US82P_0.000_43.600,Otero
US82P_43.600_79.575,Chaves
US82P_79.575_142.321,Eddy
US82P_142.321_191.161,Lea
US84M_0.000_18.610,De Baca
US84M_18.610_41.765,Guadalupe
US84M_62.409_80.130,Guadalupe
US84M_80.130_104.036,San Miguel
US84M_161.344_188.642,Santa Fe
US84M_188.642_255.720,Rio Arriba
US84M_282.109_288.337,Rio Arriba
US84P_0.000_18.590,De Baca
US84P_18.590_41.765,Guadalupe
US84P_62.409_80.126,Guadalupe
US84P_80.126_104.036,San Miguel
US84P_161.344_188.605,Santa Fe
US84P_188.605_255.720,Rio Arriba
US84P_282.109_288.337,Rio Arriba
US87M_0.000_9.474,Union
US87P_0.000_9.474,Union
